분쟁ID,연도,발생지,정부군(교전A),반군/적대측(교전B),분쟁원인,전쟁강도,분쟁유형,지역,사망자_추정치,사망자_최소,사망자_최대,확전이력,종료여부,사망자규모,분쟁지역명,분쟁시작일,분쟁종료일
413,2016,에티오피아,에티오피아 정부,OLF,영토,소규모,내전,아프리카,25.0,5.0,292.0,있음,종료,소규모,Oromiya,1974-08-31,2016-12-31
413,2019,에티오피아,에티오피아 정부,OLA,영토,소규모,내전,아프리카,40.0,40.0,43.0,있음,진행중,소규모,Oromiya,1974-08-31,
413,2020,에티오피아,에티오피아 정부,OLA,영토,소규모,내전,아프리카,28.0,28.0,378.0,있음,진행중,소규모,Oromiya,1974-08-31,
413,2021,에티오피아,에티오피아 정부,OLA,영토,소규모,내전,아프리카,283.0,276.0,3774.0,있음,진행중,중규모,Oromiya,1974-08-31,
413,2022,에티오피아,에티오피아 정부,OLA,영토,소규모,비국가분쟁,아프리카,766.0,667.0,5961.0,있음,진행중,중규모,Oromiya,1974-08-31,
413,2023,에티오피아,에티오피아 정부,OLA,영토,소규모,내전,아프리카,464.0,400.0,5046.0,있음,진행중,중규모,Oromiya,1974-08-31,
413,2024,에티오피아,에티오피아 정부,OLA,영토,소규모,내전,아프리카,685.0,667.0,4776.0,있음,진행중,중규모,Oromiya,1974-08-31,
414,1999,러시아,Russia (Soviet Union) 정부,Wahhabi movement of the Buinaksk district,영토,소규모,내전,유럽,85.0,85.0,125.0,없음,종료,소규모,Dagestan,1999-08-29,1999-09-09
415,1999,우즈베키스탄,우즈베키스탄 정부,IMU,정부/권력,소규모,내전,아시아,67.0,64.0,76.0,없음,진행중,소규모,,1999-02-16,
415,2000,우즈베키스탄,우즈베키스탄 정부,IMU,정부/권력,소규모,비국가분쟁,아시아,471.0,410.0,482.0,없음,종료,중규모,,1999-02-16,2000-10-01
415,2004,우즈베키스탄,우즈베키스탄 정부,JIG,정부/권력,소규모,내전,아시아,37.0,19.0,50.0,없음,종료,소규모,,1999-02-16,2004-07-30
416,2001,중앙아프리카공화국,중앙아프리카공화국 정부,Military faction (forces of André Kolingba),정부/권력,소규모,비국가분쟁,아프리카,195.0,195.0,295.0,없음,진행중,중규모,,2001-05-27,
416,2002,중앙아프리카공화국,중앙아프리카공화국 정부,Forces of Francois Bozize,정부/권력,소규모,내전,아프리카,131.0,129.0,184.0,없음,종료,중규모,,2001-05-27,2002-12-19
416,2006,중앙아프리카공화국,중앙아프리카공화국 정부,Seleka,정부/권력,소규모,비국가분쟁,아프리카,46.0,44.0,168.0,없음,종료,소규모,,2001-05-27,2006-12-01
416,2009,중앙아프리카공화국,중앙아프리카공화국 정부,CPJP,정부/권력,소규모,내전,아프리카,28.0,28.0,71.0,없음,진행중,소규모,,2001-05-27,
416,2010,중앙아프리카공화국,중앙아프리카공화국 정부,CPJP,정부/권력,소규모,내전,아프리카,25.0,25.0,105.0,없음,진행중,소규모,,2001-05-27,
416,2011,중앙아프리카공화국,중앙아프리카공화국 정부,CPJP,정부/권력,소규모,내전,아프리카,44.0,44.0,79.0,없음,진행중,소규모,,2001-05-27,
416,2012,중앙아프리카공화국,중앙아프리카공화국 정부,Seleka,정부/권력,소규모,비국가분쟁,아프리카,45.0,45.0,45.0,없음,진행중,소규모,,2001-05-27,
416,2013,중앙아프리카공화국,중앙아프리카공화국 정부,"anti-Balaka, Seleka",정부/권력,소규모,비국가분쟁,아프리카,376.0,352.0,488.0,없음,진행중,중규모,,2001-05-27,
416,2014,중앙아프리카공화국,중앙아프리카공화국 정부,anti-Balaka,정부/권력,소규모,비국가분쟁,아프리카,136.0,136.0,148.0,있음,종료,중규모,,2001-05-27,2014-10-15
416,2017,중앙아프리카공화국,중앙아프리카공화국 정부,anti-Balaka,정부/권력,소규모,비국가분쟁,아프리카,35.0,35.0,35.0,있음,진행중,소규모,,2001-05-27,
416,2018,중앙아프리카공화국,중앙아프리카공화국 정부,"anti-Balaka, UPC",정부/권력,소규모,비국가분쟁,아프리카,103.0,100.0,116.0,있음,진행중,중규모,,2001-05-27,
416,2019,중앙아프리카공화국,중앙아프리카공화국 정부,UPC,정부/권력,소규모,비국가분쟁,아프리카,51.0,48.0,53.0,있음,진행중,소규모,,2001-05-27,
416,2020,중앙아프리카공화국,중앙아프리카공화국 정부,"CPC, UPC",정부/권력,소규모,비국가분쟁,아프리카,57.0,57.0,67.0,있음,진행중,소규모,,2001-05-27,
416,2021,중앙아프리카공화국,중앙아프리카공화국 정부,"CPC, UPC",정부/권력,소규모,비국가분쟁,아프리카,906.0,743.0,916.0,있음,진행중,중규모,,2001-05-27,
416,2022,중앙아프리카공화국,중앙아프리카공화국 정부,CPC,정부/권력,소규모,비국가분쟁,아프리카,675.0,675.0,801.0,있음,진행중,중규모,,2001-05-27,
416,2023,중앙아프리카공화국,중앙아프리카공화국 정부,CPC,정부/권력,소규모,비국가분쟁,아프리카,230.0,223.0,251.0,있음,진행중,중규모,,2001-05-27,
416,2024,중앙아프리카공화국,중앙아프리카공화국 정부,CPC,정부/권력,소규모,비국가분쟁,아프리카,177.0,159.0,448.0,있음,진행중,중규모,,2001-05-27,
417,2001,북마케도니아,North Macedonia 정부,UCK,정부/권력,소규모,내전,유럽,72.0,72.0,233.0,없음,종료,소규모,,2000-01-11,2001-08-17
418,2001,미국,United States of America 정부,al-Qaida,정부/권력,전면전,비국가분쟁,아메리카,1583.0,1538.0,2032.0,있음,진행중,대규모,,2000-10-12,
418,2002,미국,United States of America 정부,al-Qaida,정부/권력,소규모,비국가분쟁,아메리카,880.0,866.0,1300.0,있음,진행중,중규모,,2000-10-12,
418,2003,미국,United States of America 정부,al-Qaida,정부/권력,소규모,비국가분쟁,아메리카,65.0,65.0,91.0,있음,진행중,소규모,,2000-10-12,
418,2004,미국,United States of America 정부,al-Qaida,정부/권력,소규모,비국가분쟁,아메리카,378.0,378.0,952.0,있음,진행중,중규모,,2000-10-12,
418,2005,미국,United States of America 정부,al-Qaida,정부/권력,소규모,비국가분쟁,아메리카,108.0,107.0,289.0,있음,진행중,중규모,,2000-10-12,
418,2006,미국,United States of America 정부,al-Qaida,정부/권력,소규모,비국가분쟁,아메리카,246.0,246.0,382.0,있음,진행중,중규모,,2000-10-12,
418,2007,미국,United States of America 정부,al-Qaida,정부/권력,소규모,비국가분쟁,아메리카,186.0,149.0,225.0,있음,진행중,중규모,,2000-10-12,
418,2008,미국,United States of America 정부,al-Qaida,정부/권력,소규모,비국가분쟁,아메리카,291.0,285.0,377.0,있음,진행중,중규모,,2000-10-12,
418,2009,미국,United States of America 정부,al-Qaida,정부/권력,소규모,비국가분쟁,아메리카,493.0,416.0,683.0,있음,진행중,중규모,,2000-10-12,
418,2010,미국,United States of America 정부,al-Qaida,정부/권력,소규모,비국가분쟁,아메리카,329.0,288.0,877.0,있음,진행중,중규모,,2000-10-12,
418,2011,미국,United States of America 정부,al-Qaida,정부/권력,소규모,비국가분쟁,아메리카,203.0,203.0,513.0,있음,진행중,중규모,,2000-10-12,
418,2012,미국,United States of America 정부,al-Qaida,정부/권력,소규모,비국가분쟁,아메리카,225.0,223.0,313.0,있음,진행중,중규모,,2000-10-12,
418,2013,미국,United States of America 정부,al-Qaida,정부/권력,소규모,비국가분쟁,아메리카,38.0,35.0,145.0,있음,진행중,소규모,,2000-10-12,
418,2014,미국,United States of America 정부,al-Qaida,정부/권력,소규모,비국가분쟁,아메리카,138.0,129.0,253.0,있음,진행중,중규모,,2000-10-12,
418,2015,미국,United States of America 정부,al-Qaida,정부/권력,소규모,비국가분쟁,아메리카,87.0,81.0,138.0,있음,진행중,소규모,,2000-10-12,
418,2016,미국,United States of America 정부,al-Qaida,정부/권력,소규모,비국가분쟁,아메리카,117.0,117.0,146.0,있음,진행중,중규모,,2000-10-12,
418,2017,미국,United States of America 정부,al-Qaida,정부/권력,소규모,비국가분쟁,아메리카,111.0,100.0,194.0,있음,종료,중규모,,2000-10-12,2017-12-04
418,2019,미국,United States of America 정부,al-Qaida,정부/권력,소규모,비국가분쟁,아메리카,37.0,34.0,56.0,있음,종료,소규모,,2000-10-12,2019-09-07
419,2002,코트디부아르,코트디부아르 정부,"MPCI, MPIGO",정부/권력,소규모,내전,아프리카,661.0,565.0,661.0,없음,진행중,중규모,,2002-09-19,
419,2003,코트디부아르,코트디부아르 정부,"MJP, MPIGO",정부/권력,소규모,내전,아프리카,140.0,140.0,520.0,없음,진행중,중규모,,2002-09-19,
419,2004,코트디부아르,코트디부아르 정부,FRCI,정부/권력,소규모,내전,아프리카,47.0,47.0,48.0,없음,종료,소규모,,2002-09-19,2004-11-09
419,2011,코트디부아르,코트디부아르 정부,"FDSI-CI, FRCI",정부/권력,소규모,내전,아프리카,98.0,90.0,179.0,없음,종료,소규모,,2002-09-19,2011-04-27
420,2003,"호주, 이라크, 영국, 미국","Australia, United Kingdom, United States of America 정부",Government of Iraq,정부/권력,전면전,국제화내전,복합지역,7927.0,7927.0,13814.0,있음,종료,대규모,,2003-03-20,2003-04-28
421,1989,인도,인도 정부,ABSU,영토,소규모,내전,아시아,72.0,72.0,80.0,없음,진행중,소규모,Bodoland,1989-02-16,
421,1990,인도,인도 정부,ABSU,영토,소규모,내전,아시아,25.0,25.0,25.0,없음,종료,소규모,Bodoland,1989-02-16,1990-12-31
421,1994,인도,인도 정부,NDFB,영토,소규모,내전,아시아,36.0,36.0,36.0,없음,종료,소규모,Bodoland,1989-02-16,1994-07-24
421,1996,인도,인도 정부,NDFB,영토,소규모,내전,아시아,25.0,25.0,27.0,없음,진행중,소규모,Bodoland,1989-02-16,
421,1997,인도,인도 정부,NDFB,영토,소규모,내전,아시아,34.0,34.0,34.0,없음,진행중,소규모,Bodoland,1989-02-16,
421,1998,인도,인도 정부,NDFB,영토,소규모,내전,아시아,31.0,31.0,31.0,없음,진행중,소규모,Bodoland,1989-02-16,
421,1999,인도,인도 정부,NDFB,영토,소규모,내전,아시아,33.0,33.0,33.0,없음,종료,소규모,Bodoland,1989-02-16,1999-10-07
421,2001,인도,인도 정부,NDFB,영토,소규모,내전,아시아,77.0,77.0,77.0,없음,진행중,소규모,Bodoland,1989-02-16,
421,2002,인도,인도 정부,NDFB,영토,소규모,내전,아시아,44.0,44.0,44.0,없음,진행중,소규모,Bodoland,1989-02-16,
421,2003,인도,인도 정부,NDFB,영토,소규모,내전,아시아,109.0,109.0,122.0,없음,진행중,중규모,Bodoland,1989-02-16,
421,2004,인도,인도 정부,NDFB,영토,소규모,내전,아시아,27.0,27.0,27.0,없음,종료,소규모,Bodoland,1989-02-16,2004-11-03
421,2009,인도,인도 정부,NDFB - RD,영토,소규모,내전,아시아,73.0,69.0,78.0,없음,진행중,소규모,Bodoland,1989-02-16,
421,2010,인도,인도 정부,NDFB - RD,영토,소규모,내전,아시아,57.0,57.0,86.0,없음,종료,소규모,Bodoland,1989-02-16,2010-11-08
421,2013,인도,인도 정부,NDFB-S,영토,소규모,내전,아시아,28.0,26.0,28.0,없음,진행중,소규모,Bodoland,1989-02-16,
421,2014,인도,인도 정부,NDFB-S,영토,소규모,내전,아시아,39.0,33.0,58.0,없음,종료,소규모,Bodoland,1989-02-16,2014-12-31
422,1997,미얀마,Myanmar (Burma) 정부,UWSA,영토,소규모,내전,아시아,130.0,130.0,130.0,없음,종료,중규모,Wa,1997-03-16,1997-07-15
423,2003,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,26.0,26.0,27.0,없음,진행중,소규모,Patani,1965-12-31,
423,2004,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,164.0,162.0,170.0,없음,진행중,중규모,Patani,1965-12-31,
423,2005,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,205.0,202.0,212.0,없음,진행중,중규모,Patani,1965-12-31,
423,2006,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,212.0,212.0,217.0,없음,진행중,중규모,Patani,1965-12-31,
423,2007,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,197.0,197.0,206.0,없음,진행중,중규모,Patani,1965-12-31,
423,2008,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,130.0,130.0,133.0,없음,진행중,중규모,Patani,1965-12-31,
423,2009,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,138.0,135.0,138.0,있음,진행중,중규모,Patani,1965-12-31,
423,2010,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,76.0,74.0,79.0,있음,진행중,소규모,Patani,1965-12-31,
423,2011,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,143.0,143.0,149.0,있음,진행중,중규모,Patani,1965-12-31,
423,2012,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,131.0,131.0,132.0,있음,진행중,중규모,Patani,1965-12-31,
423,2013,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,189.0,188.0,192.0,있음,진행중,중규모,Patani,1965-12-31,
423,2014,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,68.0,62.0,72.0,있음,진행중,소규모,Patani,1965-12-31,
423,2015,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,57.0,56.0,57.0,있음,진행중,소규모,Patani,1965-12-31,
423,2016,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,50.0,49.0,50.0,있음,진행중,소규모,Patani,1965-12-31,
423,2017,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,43.0,43.0,43.0,있음,진행중,소규모,Patani,1965-12-31,
423,2018,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,36.0,27.0,36.0,있음,진행중,소규모,Patani,1965-12-31,
423,2019,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,55.0,54.0,55.0,있음,진행중,소규모,Patani,1965-12-31,
423,2020,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,46.0,37.0,47.0,있음,진행중,소규모,Patani,1965-12-31,
423,2021,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,38.0,30.0,38.0,있음,진행중,소규모,Patani,1965-12-31,
423,2022,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,29.0,23.0,29.0,있음,진행중,소규모,Patani,1965-12-31,
423,2023,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,30.0,19.0,30.0,있음,진행중,소규모,Patani,1965-12-31,
423,2024,태국,태국 정부,Patani insurgents,영토,소규모,내전,아시아,35.0,29.0,35.0,있음,진행중,소규모,Patani,1965-12-31,
424,2004,나이지리아,나이지리아 정부,Ahlul Sunnah Jamaa,영토,소규모,내전,아프리카,84.0,84.0,91.0,없음,종료,소규모,Northern Nigeria,2003-12-22,2004-10-08
425,2004,나이지리아,나이지리아 정부,NDPVF,영토,소규모,내전,아프리카,67.0,67.0,137.0,없음,종료,소규모,Niger Delta,2004-06-04,2004-09-20
426,1990,이스라엘,이스라엘 정부,Hezbollah,영토,소규모,내전,중동/북아프리카,42.0,42.0,45.0,없음,진행중,소규모,Southern Lebanon,1986-09-30,
426,1991,이스라엘,이스라엘 정부,Hezbollah,영토,소규모,내전,중동/북아프리카,28.0,28.0,31.0,없음,진행중,소규모,Southern Lebanon,1986-09-30,
426,1992,이스라엘,이스라엘 정부,Hezbollah,영토,소규모,내전,중동/북아프리카,87.0,87.0,120.0,없음,진행중,소규모,Southern Lebanon,1986-09-30,
426,1993,이스라엘,이스라엘 정부,Hezbollah,영토,소규모,내전,중동/북아프리카,124.0,124.0,186.0,없음,진행중,중규모,Southern Lebanon,1986-09-30,
426,1994,이스라엘,이스라엘 정부,Hezbollah,영토,소규모,내전,중동/북아프리카,82.0,71.0,120.0,없음,진행중,소규모,Southern Lebanon,1986-09-30,
426,1995,이스라엘,이스라엘 정부,Hezbollah,영토,소규모,내전,중동/북아프리카,74.0,71.0,88.0,없음,진행중,소규모,Southern Lebanon,1986-09-30,
426,1996,이스라엘,이스라엘 정부,Hezbollah,영토,소규모,내전,중동/북아프리카,96.0,94.0,104.0,없음,진행중,소규모,Southern Lebanon,1986-09-30,
426,1997,이스라엘,이스라엘 정부,Hezbollah,영토,소규모,내전,중동/북아프리카,88.0,88.0,96.0,없음,진행중,소규모,Southern Lebanon,1986-09-30,
426,1998,이스라엘,이스라엘 정부,Hezbollah,영토,소규모,내전,중동/북아프리카,54.0,54.0,56.0,없음,진행중,소규모,Southern Lebanon,1986-09-30,
426,1999,이스라엘,이스라엘 정부,Hezbollah,영토,소규모,내전,중동/북아프리카,41.0,41.0,42.0,없음,진행중,소규모,Southern Lebanon,1986-09-30,
426,2000,이스라엘,이스라엘 정부,Hezbollah,영토,소규모,내전,중동/북아프리카,27.0,27.0,27.0,없음,종료,소규모,Southern Lebanon,1986-09-30,2000-11-26
426,2006,이스라엘,이스라엘 정부,Hezbollah,영토,전면전,내전,중동/북아프리카,1242.0,1230.0,1406.0,있음,종료,대규모,Southern Lebanon,1986-09-30,2006-12-19
426,2023,이스라엘,이스라엘 정부,Hezbollah,영토,소규모,내전,중동/북아프리카,139.0,139.0,140.0,있음,진행중,중규모,Southern Lebanon,1986-09-30,
426,2024,이스라엘,이스라엘 정부,Hezbollah,영토,전면전,내전,중동/북아프리카,4362.0,4007.0,5184.0,있음,진행중,대규모,Southern Lebanon,1986-09-30,
427,1978,"탄자니아, 우간다",탄자니아 정부,Government of Uganda,영토,소규모,국제화내전,아프리카,0.0,0.0,0.0,없음,종료,미확인,Kagera Salient,1978-11-11,1978-11-16
428,1975,모리타니,모리타니 정부,POLISARIO,영토,소규모,내전,아프리카,0.0,0.0,0.0,없음,진행중,미확인,Sahrawi Arab Democratic Republic (Western Sahara),1975-12-10,
428,1976,모리타니,모리타니 정부,POLISARIO,영토,소규모,내전,아프리카,0.0,0.0,0.0,없음,진행중,미확인,Sahrawi Arab Democratic Republic (Western Sahara),1975-12-10,
428,1977,모리타니,모리타니 정부,POLISARIO,영토,소규모,내전,아프리카,0.0,0.0,0.0,있음,진행중,미확인,Sahrawi Arab Democratic Republic (Western Sahara),1975-12-10,
